_measurement,context_id,_metric_report,_time,_value
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:18:04Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:18:09Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:18:13Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:18:18Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:18:23Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:18:28Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:18:32Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:18:37Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:18:42Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:18:47Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:18:51Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:18:56Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:19:01Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:19:06Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:19:10Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:19:15Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:19:20Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:19:25Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:19:29Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:19:34Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:19:39Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:19:44Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:19:48Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:19:53Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:19:58Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:20:03Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:20:07Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:20:12Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:20:17Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:20:22Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:20:26Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:20:31Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:20:36Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:20:40Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:20:45Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:20:50Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:20:55Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:20:59Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:21:04Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:21:09Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:21:14Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:21:18Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:21:23Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:21:28Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:21:33Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:21:37Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:21:42Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:21:47Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:21:52Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:21:56Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:22:01Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:22:06Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:22:11Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:22:15Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:22:20Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:22:25Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:22:30Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:22:34Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:22:39Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:22:44Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:22:49Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:22:53Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:22:58Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:23:03Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:23:08Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:23:12Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:23:17Z,0
dell_poweredge_MemoryUsage,SystemUsage,SystemUsage,2022-02-07T08:23:22Z,0
